STUDY_ID,ABUNDANCE,BIOMAS,YEAR,LATITUDE,LONGITUDE,PLOT,DEPTH,SAMPLE_DESC,GENUS_SPECIES
45,2,6.01,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_28_7_2013,"Centropyge bispinosa"
45,10,39.22,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_28_7_2013,"Centropyge bispinosa"
45,6,29.86,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_28_7_2013,"Centropyge bispinosa"
45,6,18.03,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_28_7_2013,"Centropyge bispinosa"
45,5,24.88,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_28_7_2013,"Centropyge bispinosa"
45,1,7.51,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_28_7_2013,"Centropyge bispinosa"
45,3,4.71,2013,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_1_Swath_5_m_27_7_2013,"Centropyge bispinosa"
45,1,3.01,2013,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_1_Swath_5_m_27_7_2013,"Centropyge bispinosa"
45,2,7.84,2013,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_1_Swath_5_m_27_7_2013,"Centropyge bispinosa"
45,1,3.01,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2013,"Centropyge bispinosa"
45,2,7.84,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2013,"Centropyge bispinosa"
45,4,19.91,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2013,"Centropyge bispinosa"
45,1,7.51,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2013,"Centropyge bispinosa"
45,2,37.57,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_27_7_2013,"Centropyge bispinosa"
45,1,0.33,2013,-17.500000,-149.000000,1,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_1_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,2,4.45,2013,-17.500000,-149.000000,1,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_1_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,4,12.02,2013,-17.500000,-149.000000,1,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_1_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,2,4.45,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,4,12.02,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,2,9.95,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,2,15.03,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_4_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,4,42.58,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_4_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,7,100.77,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_4_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,2,4.45,2013,-17.500000,-149.000000,1,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_1_Swath_5_m_29_7_2013,"Centropyge bispinosa"
45,1,4.98,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_2_Swath_5_m_29_7_2013,"Centropyge bispinosa"
45,1,7.51,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_2_Swath_5_m_29_7_2013,"Centropyge bispinosa"
45,1,4.98,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_4_Swath_5_m_29_7_2013,"Centropyge bispinosa"
45,1,0.33,2013,-17.500000,-149.000000,1,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_1_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,1,1.57,2013,-17.500000,-149.000000,1,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_1_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,1,10.65,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_4_Swath_5_m_1_8_2013,"Centropyge bispinosa"
45,1,3.92,2013,-17.500000,-149.000000,2,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_2_Swath_5_m_29_7_2013,"Centropyge bispinosa"
45,1,7.51,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_29_7_2013,"Centropyge bispinosa"
45,4,57.59,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_29_7_2013,"Centropyge bispinosa"
45,1,18.79,2013,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_4_Swath_5_m_30_7_2013,"Centropyge bispinosa"
45,1,0.63,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_1_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,1,1.04,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_1_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,2,4.45,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_1_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,1,1.04,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,4,6.28,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,6,18.03,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,2,7.84,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,1,4.98,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,1,6.17,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,1,10.65,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_4_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,3,1.88,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_1_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,8,12.55,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_1_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,3,9.02,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_1_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,10,75.14,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,12,127.75,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,5,71.98,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,2,15.03,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_4_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,2,21.29,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_4_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,1,4.98,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Backreef_Fish_Transect_4_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,5,1.64,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_1_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,1,0.63,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_1_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,1,1.04,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_1_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,2,1.25,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,4,6.28,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,1,2.22,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,4,12.02,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,2,9.95,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,4,30.06,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,1,1.57,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,11,33.06,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,14,69.67,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,3,22.54,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_11_8_2014,"Centropyge bispinosa"
45,1,1.57,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_1_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,2,9.95,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,8,60.12,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,10,106.46,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,4,30.06,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,4,57.59,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_12_8_2014,"Centropyge bispinosa"
45,4,8.89,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_1_Swath_5_m_9_8_2014,"Centropyge bispinosa"
45,2,6.01,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_9_8_2014,"Centropyge bispinosa"
45,4,19.91,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_9_8_2014,"Centropyge bispinosa"
45,1,3.01,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_4_Swath_5_m_9_8_2014,"Centropyge bispinosa"
45,1,4.98,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_4_Swath_5_m_9_8_2014,"Centropyge bispinosa"
45,2,15.03,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_4_Swath_5_m_9_8_2014,"Centropyge bispinosa"
45,1,10.65,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_4_Swath_5_m_9_8_2014,"Centropyge bispinosa"
45,2,9.95,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_2_Swath_5_m_13_8_2014,"Centropyge bispinosa"
45,3,14.93,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_4_Swath_5_m_13_8_2014,"Centropyge bispinosa"
45,1,1.57,2014,-17.500000,-149.000000,1,0,-17.5_-149_LTER_4_Forereef_Fish_Transect_1_Swath_5_m_9_8_2014,"Centropyge bispinosa"
45,1,7.51,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_13_8_2014,"Centropyge bispinosa"
45,3,31.94,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_13_8_2014,"Centropyge bispinosa"
45,1,7.51,2014,-17.500000,-149.000000,2,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_2_Swath_5_m_14_8_2014,"Centropyge bispinosa"
45,1,10.65,2014,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_4_Swath_5_m_14_8_2014,"Centropyge bispinosa"
45,3,4.71,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_0.5_Forereef_Fish_Transect_1_Swath_5_m_2_8_2015,"Centropyge bispinosa"
45,1,3.01,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_0.5_Forereef_Fish_Transect_2_Swath_5_m_2_8_2015,"Centropyge bispinosa"
45,4,19.91,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_0.5_Forereef_Fish_Transect_2_Swath_5_m_2_8_2015,"Centropyge bispinosa"
45,2,7.84,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_1_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,2,9.95,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_1_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,5,7.84,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,6,18.03,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,6,29.86,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,1,7.51,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,3,9.02,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_4_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,2,9.95,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_4_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,1,1.57,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_1_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,1,3.01,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_1_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,5,24.88,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_1_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,1,1.57,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,2,4.45,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,5,15.03,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,8,39.81,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,1,6.17,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,7,52.6,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,1,9,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,7,74.52,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,3,37.33,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,1,3.01,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_4_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,1,4.98,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Fringing_Reef_Fish_Transect_4_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,13,28.89,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2.5_Forereef_Fish_Transect_1_Swath_5_m_2_8_2015,"Centropyge bispinosa"
45,2,3.14,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2.5_Forereef_Fish_Transect_2_Swath_5_m_2_8_2015,"Centropyge bispinosa"
45,10,22.23,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2.5_Forereef_Fish_Transect_2_Swath_5_m_2_8_2015,"Centropyge bispinosa"
45,12,36.07,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2.5_Forereef_Fish_Transect_2_Swath_5_m_2_8_2015,"Centropyge bispinosa"
45,5,19.61,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2.5_Forereef_Fish_Transect_2_Swath_5_m_2_8_2015,"Centropyge bispinosa"
45,6,29.86,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2.5_Forereef_Fish_Transect_2_Swath_5_m_2_8_2015,"Centropyge bispinosa"
45,3,6.67,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_1_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,2,4.45,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,8,24.04,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,3,14.93,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_2_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,7,21.04,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,6,29.86,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,1,7.51,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Forereef_Fish_Transect_4_Swath_5_m_28_7_2015,"Centropyge bispinosa"
45,1,4.98,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_1_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,1,3.01,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,3,14.93,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,3,22.54,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,2,21.29,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_2_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,3,31.94,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,2,28.79,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,2,37.57,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_2_Fringing_Reef_Fish_Transect_4_Swath_5_m_27_7_2015,"Centropyge bispinosa"
45,2,4.45,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_1_Swath_5_m_29_7_2015,"Centropyge bispinosa"
45,6,18.03,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_29_7_2015,"Centropyge bispinosa"
45,6,29.86,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_29_7_2015,"Centropyge bispinosa"
45,1,6.17,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_29_7_2015,"Centropyge bispinosa"
45,4,30.06,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_2_Swath_5_m_29_7_2015,"Centropyge bispinosa"
45,1,1.57,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_4_Swath_5_m_29_7_2015,"Centropyge bispinosa"
45,2,6.01,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_4_Swath_5_m_29_7_2015,"Centropyge bispinosa"
45,5,24.88,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_4_Swath_5_m_29_7_2015,"Centropyge bispinosa"
45,13,97.69,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_3_Forereef_Fish_Transect_4_Swath_5_m_29_7_2015,"Centropyge bispinosa"
45,1,2.22,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_1_Swath_5_m_3_8_2015,"Centropyge bispinosa"
45,1,2.22,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_2_Swath_5_m_3_8_2015,"Centropyge bispinosa"
45,2,6.01,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_2_Swath_5_m_3_8_2015,"Centropyge bispinosa"
45,2,9.95,2015,-17.500000,-149.000000,2,0,-17.5_-149_LTER_3_Fringing_Reef_Fish_Transect_2_Swath_5_m_3_8_2015,"Centropyge bispinosa"
45,5,7.84,2015,-17.500000,-149.000000,1,0,-17.5_-149_LTER_4.25_Forereef_Fish_Transect_1_Swath_5_m_31_7_2015,"Centropyge bispinosa"
45,1,3.01,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2015,"Centropyge bispinosa"
45,6,45.09,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_4_Fringing_Reef_Fish_Transect_4_Swath_5_m_3_8_2015,"Centropyge bispinosa"
45,2,21.29,2015,-17.500000,-149.000000,4,0,-17.5_-149_LTER_5_Fringing_Reef_Fish_Transect_4_Swath_5_m_4_8_2015,"Centropyge bispinosa"
45,1,4.71,2006,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Backreef_Fish_Transect_1_Swath_5_m_12_7_2006,"Centropyge flavissima"
45,3,22.62,2006,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Backreef_Fish_Transect_1_Swath_5_m_12_7_2006,"Centropyge flavissima"
45,2,18.54,2006,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Backreef_Fish_Transect_1_Swath_5_m_12_7_2006,"Centropyge flavissima"
45,2,22.44,2006,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Backreef_Fish_Transect_2_Swath_5_m_12_7_2006,"Centropyge flavissima"
45,2,31.66,2006,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Backreef_Fish_Transect_2_Swath_5_m_12_7_2006,"Centropyge flavissima"
45,1,18.5,2006,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Backreef_Fish_Transect_2_Swath_5_m_12_7_2006,"Centropyge flavissima"
45,1,55.3,2006,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Backreef_Fish_Transect_2_Swath_5_m_12_7_2006,"Centropyge flavissima"
45,2,42.88,2006,-17.500000,-149.000000,4,0,-17.5_-149_LTER_1_Backreef_Fish_Transect_4_Swath_5_m_12_7_2006,"Centropyge flavissima"
45,7,18.57,2006,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_1_Swath_5_m_14_7_2006,"Centropyge flavissima"
45,3,10.78,2006,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_1_Swath_5_m_14_7_2006,"Centropyge flavissima"
45,1,4.71,2006,-17.500000,-149.000000,1,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_1_Swath_5_m_14_7_2006,"Centropyge flavissima"
45,1,1.88,2006,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_14_7_2006,"Centropyge flavissima"
45,4,10.61,2006,-17.500000,-149.000000,2,0,-17.5_-149_LTER_1_Forereef_Fish_Transect_2_Swath_5_m_14_7_2006,"Centropyge flavissima"
